-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2024 through 12/31/2024 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_UVB     CERES SYN1deg All Sky Surface UVB Irradiance (kW-hr/m^2/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,ALLSKY_SFC_UVB
31.5,34.5,2024,3,31,0.01
31.5,35.5,2024,3,31,0.01
32.5,34.5,2024,3,31,0.01
32.5,35.5,2024,3,31,0.01
29.5,34.5,2024,4,1,0.01
29.5,35.5,2024,4,1,0.01
30.5,34.5,2024,4,1,0.01
30.5,35.5,2024,4,1,0.01
31.5,34.5,2024,4,1,0.01
31.5,35.5,2024,4,1,0.01
32.5,34.5,2024,4,1,0.01
32.5,35.5,2024,4,1,0.01
29.5,34.5,2024,4,2,0.01
29.5,35.5,2024,4,2,0.01
30.5,34.5,2024,4,2,0.01
30.5,35.5,2024,4,2,0.01
31.5,34.5,2024,4,2,0.01
31.5,35.5,2024,4,2,0.01
32.5,34.5,2024,4,2,0.01
32.5,35.5,2024,4,2,0.01
29.5,34.5,2024,4,3,0.01
29.5,35.5,2024,4,3,0.01
30.5,34.5,2024,4,3,0.01
30.5,35.5,2024,4,3,0.01
31.5,34.5,2024,4,3,0.01
31.5,35.5,2024,4,3,0.01
32.5,34.5,2024,4,3,0.01
32.5,35.5,2024,4,3,0.01
29.5,34.5,2024,4,4,0.01
29.5,35.5,2024,4,4,0.01
30.5,34.5,2024,4,4,0.01
30.5,35.5,2024,4,4,0.01
31.5,34.5,2024,4,4,0.01
31.5,35.5,2024,4,4,0.01
32.5,34.5,2024,4,4,0.01
32.5,35.5,2024,4,4,0.01
29.5,34.5,2024,4,5,0.01
29.5,35.5,2024,4,5,0.01
30.5,34.5,2024,4,5,0.01
30.5,35.5,2024,4,5,0.01
31.5,34.5,2024,4,5,0.01
31.5,35.5,2024,4,5,0.01
32.5,34.5,2024,4,5,0.01
32.5,35.5,2024,4,5,0.01
29.5,34.5,2024,4,6,0.01
29.5,35.5,2024,4,6,0.01
30.5,34.5,2024,4,6,0.01
30.5,35.5,2024,4,6,0.01
31.5,34.5,2024,4,6,0.01
31.5,35.5,2024,4,6,0.01
32.5,34.5,2024,4,6,0.01
32.5,35.5,2024,4,6,0.01
29.5,34.5,2024,4,7,0.01
29.5,35.5,2024,4,7,0.01
30.5,34.5,2024,4,7,0.01
30.5,35.5,2024,4,7,0.01
31.5,34.5,2024,4,7,0.01
31.5,35.5,2024,4,7,0.01
32.5,34.5,2024,4,7,0.01
32.5,35.5,2024,4,7,0.01
29.5,34.5,2024,4,8,0.01
29.5,35.5,2024,4,8,0.01
30.5,34.5,2024,4,8,0.01
30.5,35.5,2024,4,8,0.01
31.5,34.5,2024,4,8,0.01
31.5,35.5,2024,4,8,0.01
32.5,34.5,2024,4,8,0.01
32.5,35.5,2024,4,8,0.01
29.5,34.5,2024,4,9,0.01
29.5,35.5,2024,4,9,0.01
30.5,34.5,2024,4,9,0.01
30.5,35.5,2024,4,9,0.01
31.5,34.5,2024,4,9,0.01
31.5,35.5,2024,4,9,0.01
32.5,34.5,2024,4,9,0.01
32.5,35.5,2024,4,9,0.01
29.5,34.5,2024,4,10,0.01
29.5,35.5,2024,4,10,0.01
30.5,34.5,2024,4,10,0.01
30.5,35.5,2024,4,10,0.01
31.5,34.5,2024,4,10,0.01
31.5,35.5,2024,4,10,0.0
32.5,34.5,2024,4,10,0.01
32.5,35.5,2024,4,10,0.0
29.5,34.5,2024,4,11,0.01
29.5,35.5,2024,4,11,0.01
30.5,34.5,2024,4,11,0.01
30.5,35.5,2024,4,11,0.01
31.5,34.5,2024,4,11,0.01
31.5,35.5,2024,4,11,0.01
32.5,34.5,2024,4,11,0.01
32.5,35.5,2024,4,11,0.01
29.5,34.5,2024,4,12,0.01
29.5,35.5,2024,4,12,0.01
30.5,34.5,2024,4,12,0.01
30.5,35.5,2024,4,12,0.01
31.5,34.5,2024,4,12,0.01
31.5,35.5,2024,4,12,0.01
32.5,34.5,2024,4,12,0.01
32.5,35.5,2024,4,12,0.01
29.5,34.5,2024,4,13,0.01
29.5,35.5,2024,4,13,0.01
30.5,34.5,2024,4,13,0.01
30.5,35.5,2024,4,13,0.01
31.5,34.5,2024,4,13,0.01
31.5,35.5,2024,4,13,0.01
32.5,34.5,2024,4,13,0.01
32.5,35.5,2024,4,13,0.01
29.5,34.5,2024,4,14,0.01
29.5,35.5,2024,4,14,0.01
30.5,34.5,2024,4,14,0.01
30.5,35.5,2024,4,14,0.01
31.5,34.5,2024,4,14,0.01
31.5,35.5,2024,4,14,0.01
32.5,34.5,2024,4,14,0.01
32.5,35.5,2024,4,14,0.01
29.5,34.5,2024,4,15,0.01
29.5,35.5,2024,4,15,0.01
30.5,34.5,2024,4,15,0.01
30.5,35.5,2024,4,15,0.01
31.5,34.5,2024,4,15,0.01
31.5,35.5,2024,4,15,0.01
32.5,34.5,2024,4,15,0.01
32.5,35.5,2024,4,15,0.01
29.5,34.5,2024,4,16,0.01
29.5,35.5,2024,4,16,0.01
30.5,34.5,2024,4,16,0.01
30.5,35.5,2024,4,16,0.01
31.5,34.5,2024,4,16,0.01
31.5,35.5,2024,4,16,0.01
32.5,34.5,2024,4,16,0.01
32.5,35.5,2024,4,16,0.01
29.5,34.5,2024,4,17,0.01
29.5,35.5,2024,4,17,0.01
30.5,34.5,2024,4,17,0.01
30.5,35.5,2024,4,17,0.01
31.5,34.5,2024,4,17,0.01
31.5,35.5,2024,4,17,0.01
32.5,34.5,2024,4,17,0.01
32.5,35.5,2024,4,17,0.01
29.5,34.5,2024,4,18,0.01
29.5,35.5,2024,4,18,0.01
30.5,34.5,2024,4,18,0.01
30.5,35.5,2024,4,18,0.01
31.5,34.5,2024,4,18,0.01
31.5,35.5,2024,4,18,0.01
32.5,34.5,2024,4,18,0.01
32.5,35.5,2024,4,18,0.01
29.5,34.5,2024,4,19,0.01
29.5,35.5,2024,4,19,0.01
30.5,34.5,2024,4,19,0.01
30.5,35.5,2024,4,19,0.01
31.5,34.5,2024,4,19,0.01
31.5,35.5,2024,4,19,0.01
32.5,34.5,2024,4,19,0.01
32.5,35.5,2024,4,19,0.01
29.5,34.5,2024,4,20,0.01
29.5,35.5,2024,4,20,0.01
30.5,34.5,2024,4,20,0.01
30.5,35.5,2024,4,20,0.01
31.5,34.5,2024,4,20,0.01
31.5,35.5,2024,4,20,0.01
32.5,34.5,2024,4,20,0.01
32.5,35.5,2024,4,20,0.01
29.5,34.5,2024,4,21,0.01
29.5,35.5,2024,4,21,0.01
30.5,34.5,2024,4,21,0.01
30.5,35.5,2024,4,21,0.01
31.5,34.5,2024,4,21,0.01
31.5,35.5,2024,4,21,0.01
32.5,34.5,2024,4,21,0.01
32.5,35.5,2024,4,21,0.01
29.5,34.5,2024,4,22,0.01
29.5,35.5,2024,4,22,0.01
30.5,34.5,2024,4,22,0.01
30.5,35.5,2024,4,22,0.01
31.5,34.5,2024,4,22,0.01
31.5,35.5,2024,4,22,0.01
32.5,34.5,2024,4,22,0.01
32.5,35.5,2024,4,22,0.01
29.5,34.5,2024,4,23,0.01
29.5,35.5,2024,4,23,0.01
30.5,34.5,2024,4,23,0.01
30.5,35.5,2024,4,23,0.01
31.5,34.5,2024,4,23,0.01
31.5,35.5,2024,4,23,0.01
32.5,34.5,2024,4,23,0.01
32.5,35.5,2024,4,23,0.01
29.5,34.5,2024,4,24,0.01
29.5,35.5,2024,4,24,0.01
30.5,34.5,2024,4,24,0.01
30.5,35.5,2024,4,24,0.01
31.5,34.5,2024,4,24,0.01
31.5,35.5,2024,4,24,0.01
32.5,34.5,2024,4,24,0.01
32.5,35.5,2024,4,24,0.01
29.5,34.5,2024,4,25,0.01
29.5,35.5,2024,4,25,0.01
30.5,34.5,2024,4,25,0.01
30.5,35.5,2024,4,25,0.01
31.5,34.5,2024,4,25,0.01
31.5,35.5,2024,4,25,0.01
32.5,34.5,2024,4,25,0.01
32.5,35.5,2024,4,25,0.01
29.5,34.5,2024,4,26,0.01
29.5,35.5,2024,4,26,0.01
30.5,34.5,2024,4,26,0.01
30.5,35.5,2024,4,26,0.01
31.5,34.5,2024,4,26,0.01
31.5,35.5,2024,4,26,0.01
32.5,34.5,2024,4,26,0.01
32.5,35.5,2024,4,26,0.01
29.5,34.5,2024,4,27,0.01
29.5,35.5,2024,4,27,0.01
30.5,34.5,2024,4,27,0.01
30.5,35.5,2024,4,27,0.01
31.5,34.5,2024,4,27,0.01
31.5,35.5,2024,4,27,0.01
32.5,34.5,2024,4,27,0.01
32.5,35.5,2024,4,27,0.0
29.5,34.5,2024,4,28,0.01
29.5,35.5,2024,4,28,0.01
30.5,34.5,2024,4,28,0.01
30.5,35.5,2024,4,28,0.01
31.5,34.5,2024,4,28,0.01
31.5,35.5,2024,4,28,0.01
32.5,34.5,2024,4,28,0.01
32.5,35.5,2024,4,28,0.01
29.5,34.5,2024,4,29,0.01
29.5,35.5,2024,4,29,0.01
30.5,34.5,2024,4,29,0.01
30.5,35.5,2024,4,29,0.01
31.5,34.5,2024,4,29,0.01
31.5,35.5,2024,4,29,0.01
32.5,34.5,2024,4,29,0.01
32.5,35.5,2024,4,29,0.01
29.5,34.5,2024,4,30,0.01
29.5,35.5,2024,4,30,0.01
30.5,34.5,2024,4,30,0.01
30.5,35.5,2024,4,30,0.01
31.5,34.5,2024,4,30,0.01
31.5,35.5,2024,4,30,0.01
32.5,34.5,2024,4,30,0.01
32.5,35.5,2024,4,30,0.01
29.5,34.5,2024,5,1,0.01
29.5,35.5,2024,5,1,0.01
30.5,34.5,2024,5,1,0.01
30.5,35.5,2024,5,1,0.01
31.5,34.5,2024,5,1,0.01
31.5,35.5,2024,5,1,0.01
32.5,34.5,2024,5,1,0.01
32.5,35.5,2024,5,1,0.01
29.5,34.5,2024,5,2,0.01
29.5,35.5,2024,5,2,0.01
30.5,34.5,2024,5,2,0.01
30.5,35.5,2024,5,2,0.01
31.5,34.5,2024,5,2,0.01
31.5,35.5,2024,5,2,0.01
32.5,34.5,2024,5,2,0.01
32.5,35.5,2024,5,2,0.01
29.5,34.5,2024,5,3,0.01
29.5,35.5,2024,5,3,0.01
30.5,34.5,2024,5,3,0.01
30.5,35.5,2024,5,3,0.01
31.5,34.5,2024,5,3,0.01
31.5,35.5,2024,5,3,0.01
32.5,34.5,2024,5,3,0.01
32.5,35.5,2024,5,3,0.01
29.5,34.5,2024,5,4,0.01
29.5,35.5,2024,5,4,0.01
30.5,34.5,2024,5,4,0.01
30.5,35.5,2024,5,4,0.01
31.5,34.5,2024,5,4,0.01
31.5,35.5,2024,5,4,0.01
32.5,34.5,2024,5,4,0.01
32.5,35.5,2024,5,4,0.01
29.5,34.5,2024,5,5,0.01
29.5,35.5,2024,5,5,0.01
30.5,34.5,2024,5,5,0.01
30.5,35.5,2024,5,5,0.01
31.5,34.5,2024,5,5,0.01
31.5,35.5,2024,5,5,0.01
32.5,34.5,2024,5,5,0.01
32.5,35.5,2024,5,5,0.01
29.5,34.5,2024,5,6,0.01
29.5,35.5,2024,5,6,0.01
30.5,34.5,2024,5,6,0.01
30.5,35.5,2024,5,6,0.01
31.5,34.5,2024,5,6,0.01
31.5,35.5,2024,5,6,0.01
32.5,34.5,2024,5,6,0.01
32.5,35.5,2024,5,6,0.01
29.5,34.5,2024,5,7,0.01
29.5,35.5,2024,5,7,0.01
30.5,34.5,2024,5,7,0.01
30.5,35.5,2024,5,7,0.01
31.5,34.5,2024,5,7,0.01
31.5,35.5,2024,5,7,0.01
32.5,34.5,2024,5,7,0.01
32.5,35.5,2024,5,7,0.01
29.5,34.5,2024,5,8,0.01
29.5,35.5,2024,5,8,0.01
30.5,34.5,2024,5,8,0.01
30.5,35.5,2024,5,8,0.01
31.5,34.5,2024,5,8,0.01
31.5,35.5,2024,5,8,0.01
32.5,34.5,2024,5,8,0.01
32.5,35.5,2024,5,8,0.01
29.5,34.5,2024,5,9,0.01
29.5,35.5,2024,5,9,0.01
30.5,34.5,2024,5,9,0.01
30.5,35.5,2024,5,9,0.01
31.5,34.5,2024,5,9,0.01
31.5,35.5,2024,5,9,0.01
32.5,34.5,2024,5,9,0.01
32.5,35.5,2024,5,9,0.01
29.5,34.5,2024,5,10,0.01
29.5,35.5,2024,5,10,0.01
30.5,34.5,2024,5,10,0.01
30.5,35.5,2024,5,10,0.01
31.5,34.5,2024,5,10,0.01
31.5,35.5,2024,5,10,0.01
32.5,34.5,2024,5,10,0.01
32.5,35.5,2024,5,10,0.01
29.5,34.5,2024,5,11,0.01
29.5,35.5,2024,5,11,0.01
30.5,34.5,2024,5,11,0.01
30.5,35.5,2024,5,11,0.01
31.5,34.5,2024,5,11,0.01
31.5,35.5,2024,5,11,0.01
32.5,34.5,2024,5,11,0.01
32.5,35.5,2024,5,11,0.01
29.5,34.5,2024,5,12,0.01
29.5,35.5,2024,5,12,0.01
30.5,34.5,2024,5,12,0.01
30.5,35.5,2024,5,12,0.01
31.5,34.5,2024,5,12,0.01
31.5,35.5,2024,5,12,0.01
32.5,34.5,2024,5,12,0.01
32.5,35.5,2024,5,12,0.01
29.5,34.5,2024,5,13,0.01
29.5,35.5,2024,5,13,0.01
30.5,34.5,2024,5,13,0.01
30.5,35.5,2024,5,13,0.01
31.5,34.5,2024,5,13,0.01
31.5,35.5,2024,5,13,0.01
32.5,34.5,2024,5,13,0.01
32.5,35.5,2024,5,13,0.01
29.5,34.5,2024,5,14,0.01
29.5,35.5,2024,5,14,0.01
30.5,34.5,2024,5,14,0.01
30.5,35.5,2024,5,14,0.01
31.5,34.5,2024,5,14,0.01
31.5,35.5,2024,5,14,0.01
32.5,34.5,2024,5,14,0.01
32.5,35.5,2024,5,14,0.01
29.5,34.5,2024,5,15,0.01
29.5,35.5,2024,5,15,0.01
30.5,34.5,2024,5,15,0.01
30.5,35.5,2024,5,15,0.01
31.5,34.5,2024,5,15,0.01
31.5,35.5,2024,5,15,0.01
32.5,34.5,2024,5,15,0.01
32.5,35.5,2024,5,15,0.01
29.5,34.5,2024,5,16,0.01
29.5,35.5,2024,5,16,0.01
30.5,34.5,2024,5,16,0.01
30.5,35.5,2024,5,16,0.01
31.5,34.5,2024,5,16,0.01
31.5,35.5,2024,5,16,0.01
32.5,34.5,2024,5,16,0.01
32.5,35.5,2024,5,16,0.01
29.5,34.5,2024,5,17,0.01
29.5,35.5,2024,5,17,0.01
30.5,34.5,2024,5,17,0.01
30.5,35.5,2024,5,17,0.01
31.5,34.5,2024,5,17,0.01
31.5,35.5,2024,5,17,0.01
32.5,34.5,2024,5,17,0.01
32.5,35.5,2024,5,17,0.01
29.5,34.5,2024,5,18,0.01
29.5,35.5,2024,5,18,0.01
30.5,34.5,2024,5,18,0.01
30.5,35.5,2024,5,18,0.01
31.5,34.5,2024,5,18,0.01
31.5,35.5,2024,5,18,0.01
32.5,34.5,2024,5,18,0.01
32.5,35.5,2024,5,18,0.01
29.5,34.5,2024,5,19,0.01
29.5,35.5,2024,5,19,0.01
30.5,34.5,2024,5,19,0.01
30.5,35.5,2024,5,19,0.01
31.5,34.5,2024,5,19,0.01
31.5,35.5,2024,5,19,0.01
32.5,34.5,2024,5,19,0.01
32.5,35.5,2024,5,19,0.01
29.5,34.5,2024,5,20,0.01
29.5,35.5,2024,5,20,0.01
30.5,34.5,2024,5,20,0.01
30.5,35.5,2024,5,20,0.01
31.5,34.5,2024,5,20,0.01
31.5,35.5,2024,5,20,0.01
32.5,34.5,2024,5,20,0.01
32.5,35.5,2024,5,20,0.01
29.5,34.5,2024,5,21,0.01
29.5,35.5,2024,5,21,0.01
30.5,34.5,2024,5,21,0.01
30.5,35.5,2024,5,21,0.01
31.5,34.5,2024,5,21,0.01
31.5,35.5,2024,5,21,0.01
32.5,34.5,2024,5,21,0.01
32.5,35.5,2024,5,21,0.01
29.5,34.5,2024,5,22,0.01
29.5,35.5,2024,5,22,0.01
30.5,34.5,2024,5,22,0.01
30.5,35.5,2024,5,22,0.01
31.5,34.5,2024,5,22,0.01
31.5,35.5,2024,5,22,0.01
32.5,34.5,2024,5,22,0.01
32.5,35.5,2024,5,22,0.01
29.5,34.5,2024,5,23,0.01
29.5,35.5,2024,5,23,0.01
30.5,34.5,2024,5,23,0.01
30.5,35.5,2024,5,23,0.01
31.5,34.5,2024,5,23,0.01
31.5,35.5,2024,5,23,0.01
32.5,34.5,2024,5,23,0.01
32.5,35.5,2024,5,23,0.01
29.5,34.5,2024,5,24,0.01
29.5,35.5,2024,5,24,0.01
30.5,34.5,2024,5,24,0.01
30.5,35.5,2024,5,24,0.01
31.5,34.5,2024,5,24,0.01
31.5,35.5,2024,5,24,0.01
32.5,34.5,2024,5,24,0.01
32.5,35.5,2024,5,24,0.01
29.5,34.5,2024,5,25,0.01
29.5,35.5,2024,5,25,0.01
30.5,34.5,2024,5,25,0.01
30.5,35.5,2024,5,25,0.01
31.5,34.5,2024,5,25,0.01
31.5,35.5,2024,5,25,0.01
32.5,34.5,2024,5,25,0.01
32.5,35.5,2024,5,25,0.01
29.5,34.5,2024,5,26,0.01
29.5,35.5,2024,5,26,0.01
30.5,34.5,2024,5,26,0.01
30.5,35.5,2024,5,26,0.01
31.5,34.5,2024,5,26,0.01
31.5,35.5,2024,5,26,0.01
32.5,34.5,2024,5,26,0.01
32.5,35.5,2024,5,26,0.01
29.5,34.5,2024,5,27,0.01
29.5,35.5,2024,5,27,0.01
30.5,34.5,2024,5,27,0.01
30.5,35.5,2024,5,27,0.01
31.5,34.5,2024,5,27,0.01
31.5,35.5,2024,5,27,0.01
32.5,34.5,2024,5,27,0.01
32.5,35.5,2024,5,27,0.01
29.5,34.5,2024,5,28,0.01
29.5,35.5,2024,5,28,0.01
30.5,34.5,2024,5,28,0.01
30.5,35.5,2024,5,28,0.01
31.5,34.5,2024,5,28,0.01
31.5,35.5,2024,5,28,0.01
32.5,34.5,2024,5,28,0.01
32.5,35.5,2024,5,28,0.01
29.5,34.5,2024,5,29,0.01
29.5,35.5,2024,5,29,0.01
30.5,34.5,2024,5,29,0.01
30.5,35.5,2024,5,29,0.01
31.5,34.5,2024,5,29,0.01
31.5,35.5,2024,5,29,0.01
32.5,34.5,2024,5,29,0.01
32.5,35.5,2024,5,29,0.01
29.5,34.5,2024,5,30,0.01
29.5,35.5,2024,5,30,0.01
30.5,34.5,2024,5,30,0.01
30.5,35.5,2024,5,30,0.01
31.5,34.5,2024,5,30,0.01
31.5,35.5,2024,5,30,0.01
32.5,34.5,2024,5,30,0.01
32.5,35.5,2024,5,30,0.01
29.5,34.5,2024,5,31,0.01
29.5,35.5,2024,5,31,0.01
30.5,34.5,2024,5,31,0.01
30.5,35.5,2024,5,31,0.01
31.5,34.5,2024,5,31,0.01
31.5,35.5,2024,5,31,0.01
32.5,34.5,2024,5,31,0.01
32.5,35.5,2024,5,31,0.01
29.5,34.5,2024,6,1,0.01
29.5,35.5,2024,6,1,0.02
30.5,34.5,2024,6,1,0.01
30.5,35.5,2024,6,1,0.01
31.5,34.5,2024,6,1,0.01
31.5,35.5,2024,6,1,0.01
32.5,34.5,2024,6,1,0.01
32.5,35.5,2024,6,1,0.01
29.5,34.5,2024,6,2,0.01
29.5,35.5,2024,6,2,0.01
30.5,34.5,2024,6,2,0.01
30.5,35.5,2024,6,2,0.01
31.5,34.5,2024,6,2,0.01
31.5,35.5,2024,6,2,0.01
32.5,34.5,2024,6,2,0.01
32.5,35.5,2024,6,2,0.01
29.5,34.5,2024,6,3,0.01
29.5,35.5,2024,6,3,0.01
30.5,34.5,2024,6,3,0.01
30.5,35.5,2024,6,3,0.01
31.5,34.5,2024,6,3,0.01
31.5,35.5,2024,6,3,0.01
32.5,34.5,2024,6,3,0.01
32.5,35.5,2024,6,3,0.01
29.5,34.5,2024,6,4,0.02
29.5,35.5,2024,6,4,0.02
30.5,34.5,2024,6,4,0.01
30.5,35.5,2024,6,4,0.01
31.5,34.5,2024,6,4,0.01
31.5,35.5,2024,6,4,0.01
32.5,34.5,2024,6,4,0.01
32.5,35.5,2024,6,4,0.01
29.5,34.5,2024,6,5,0.02
29.5,35.5,2024,6,5,0.02
30.5,34.5,2024,6,5,0.01
30.5,35.5,2024,6,5,0.01
31.5,34.5,2024,6,5,0.01
31.5,35.5,2024,6,5,0.01
32.5,34.5,2024,6,5,0.01
32.5,35.5,2024,6,5,0.01
29.5,34.5,2024,6,6,0.02
29.5,35.5,2024,6,6,0.02
30.5,34.5,2024,6,6,0.01
30.5,35.5,2024,6,6,0.01
31.5,34.5,2024,6,6,0.01
31.5,35.5,2024,6,6,0.01
32.5,34.5,2024,6,6,0.01
32.5,35.5,2024,6,6,0.01
29.5,34.5,2024,6,7,0.01
29.5,35.5,2024,6,7,0.02
30.5,34.5,2024,6,7,0.01
30.5,35.5,2024,6,7,0.01
31.5,34.5,2024,6,7,0.01
31.5,35.5,2024,6,7,0.01
32.5,34.5,2024,6,7,0.01
32.5,35.5,2024,6,7,0.01
29.5,34.5,2024,6,8,0.02
29.5,35.5,2024,6,8,0.02
30.5,34.5,2024,6,8,0.01
30.5,35.5,2024,6,8,0.01
31.5,34.5,2024,6,8,0.01
31.5,35.5,2024,6,8,0.01
32.5,34.5,2024,6,8,0.01
32.5,35.5,2024,6,8,0.01
29.5,34.5,2024,6,9,0.01
29.5,35.5,2024,6,9,0.01
30.5,34.5,2024,6,9,0.01
30.5,35.5,2024,6,9,0.01
31.5,34.5,2024,6,9,0.01
31.5,35.5,2024,6,9,0.01
32.5,34.5,2024,6,9,0.01
32.5,35.5,2024,6,9,0.01
29.5,34.5,2024,6,10,0.01
29.5,35.5,2024,6,10,0.01
30.5,34.5,2024,6,10,0.01
30.5,35.5,2024,6,10,0.01
31.5,34.5,2024,6,10,0.01
31.5,35.5,2024,6,10,0.01
32.5,34.5,2024,6,10,0.01
32.5,35.5,2024,6,10,0.01
29.5,34.5,2024,6,11,0.01
29.5,35.5,2024,6,11,0.01
30.5,34.5,2024,6,11,0.01
30.5,35.5,2024,6,11,0.01
31.5,34.5,2024,6,11,0.01
31.5,35.5,2024,6,11,0.01
32.5,34.5,2024,6,11,0.01
32.5,35.5,2024,6,11,0.01
29.5,34.5,2024,6,12,0.01
29.5,35.5,2024,6,12,0.01
30.5,34.5,2024,6,12,0.01
30.5,35.5,2024,6,12,0.01
31.5,34.5,2024,6,12,0.01
31.5,35.5,2024,6,12,0.01
32.5,34.5,2024,6,12,0.01
32.5,35.5,2024,6,12,0.01
29.5,34.5,2024,6,13,0.01
29.5,35.5,2024,6,13,0.01
30.5,34.5,2024,6,13,0.01
30.5,35.5,2024,6,13,0.01
31.5,34.5,2024,6,13,0.01
31.5,35.5,2024,6,13,0.01
32.5,34.5,2024,6,13,0.01
32.5,35.5,2024,6,13,0.01
29.5,34.5,2024,6,14,0.01
29.5,35.5,2024,6,14,0.01
30.5,34.5,2024,6,14,0.01
30.5,35.5,2024,6,14,0.01
31.5,34.5,2024,6,14,0.01
31.5,35.5,2024,6,14,0.01
32.5,34.5,2024,6,14,0.01
32.5,35.5,2024,6,14,0.01
29.5,34.5,2024,6,15,0.01
29.5,35.5,2024,6,15,0.01
30.5,34.5,2024,6,15,0.01
30.5,35.5,2024,6,15,0.01
31.5,34.5,2024,6,15,0.01
31.5,35.5,2024,6,15,0.01
32.5,34.5,2024,6,15,0.01
32.5,35.5,2024,6,15,0.01
29.5,34.5,2024,6,16,0.01
29.5,35.5,2024,6,16,0.02
30.5,34.5,2024,6,16,0.01
30.5,35.5,2024,6,16,0.01
31.5,34.5,2024,6,16,0.01
31.5,35.5,2024,6,16,0.01
32.5,34.5,2024,6,16,0.01
32.5,35.5,2024,6,16,0.01
29.5,34.5,2024,6,17,0.01
29.5,35.5,2024,6,17,0.01
30.5,34.5,2024,6,17,0.01
30.5,35.5,2024,6,17,0.01
31.5,34.5,2024,6,17,0.01
31.5,35.5,2024,6,17,0.01
32.5,34.5,2024,6,17,0.01
32.5,35.5,2024,6,17,0.01
29.5,34.5,2024,6,18,0.02
29.5,35.5,2024,6,18,0.01
30.5,34.5,2024,6,18,0.01
30.5,35.5,2024,6,18,0.01
31.5,34.5,2024,6,18,0.01
31.5,35.5,2024,6,18,0.01
32.5,34.5,2024,6,18,0.01
32.5,35.5,2024,6,18,0.01
29.5,34.5,2024,6,19,0.02
29.5,35.5,2024,6,19,0.01
30.5,34.5,2024,6,19,0.01
30.5,35.5,2024,6,19,0.01
31.5,34.5,2024,6,19,0.01
31.5,35.5,2024,6,19,0.01
32.5,34.5,2024,6,19,0.01
32.5,35.5,2024,6,19,0.01
29.5,34.5,2024,6,20,0.02
29.5,35.5,2024,6,20,0.01
30.5,34.5,2024,6,20,0.01
30.5,35.5,2024,6,20,0.01
31.5,34.5,2024,6,20,0.01
31.5,35.5,2024,6,20,0.01
32.5,34.5,2024,6,20,0.01
32.5,35.5,2024,6,20,0.01
29.5,34.5,2024,6,21,0.01
29.5,35.5,2024,6,21,0.01
30.5,34.5,2024,6,21,0.01
30.5,35.5,2024,6,21,0.01
31.5,34.5,2024,6,21,0.01
31.5,35.5,2024,6,21,0.01
32.5,34.5,2024,6,21,0.01
32.5,35.5,2024,6,21,0.01
29.5,34.5,2024,6,22,0.01
29.5,35.5,2024,6,22,0.02
30.5,34.5,2024,6,22,0.01
30.5,35.5,2024,6,22,0.01
31.5,34.5,2024,6,22,0.01
31.5,35.5,2024,6,22,0.01
32.5,34.5,2024,6,22,0.01
32.5,35.5,2024,6,22,0.01
29.5,34.5,2024,6,23,0.01
29.5,35.5,2024,6,23,0.02
30.5,34.5,2024,6,23,0.01
30.5,35.5,2024,6,23,0.01
31.5,34.5,2024,6,23,0.01
31.5,35.5,2024,6,23,0.01
32.5,34.5,2024,6,23,0.01
32.5,35.5,2024,6,23,0.01
29.5,34.5,2024,6,24,0.01
29.5,35.5,2024,6,24,0.01
30.5,34.5,2024,6,24,0.01
30.5,35.5,2024,6,24,0.01
31.5,34.5,2024,6,24,0.01
31.5,35.5,2024,6,24,0.01
32.5,34.5,2024,6,24,0.01
32.5,35.5,2024,6,24,0.01
29.5,34.5,2024,6,25,0.02
29.5,35.5,2024,6,25,0.02
30.5,34.5,2024,6,25,0.01
30.5,35.5,2024,6,25,0.01
31.5,34.5,2024,6,25,0.01
31.5,35.5,2024,6,25,0.01
32.5,34.5,2024,6,25,0.01
32.5,35.5,2024,6,25,0.01
29.5,34.5,2024,6,26,0.02
29.5,35.5,2024,6,26,0.01
30.5,34.5,2024,6,26,0.01
30.5,35.5,2024,6,26,0.01
31.5,34.5,2024,6,26,0.01
31.5,35.5,2024,6,26,0.01
32.5,34.5,2024,6,26,0.01
32.5,35.5,2024,6,26,0.01
29.5,34.5,2024,6,27,0.01
29.5,35.5,2024,6,27,0.01
30.5,34.5,2024,6,27,0.01
30.5,35.5,2024,6,27,0.01
31.5,34.5,2024,6,27,0.01
31.5,35.5,2024,6,27,0.01
32.5,34.5,2024,6,27,0.01
32.5,35.5,2024,6,27,0.01
29.5,34.5,2024,6,28,0.02
29.5,35.5,2024,6,28,0.02
30.5,34.5,2024,6,28,0.01
30.5,35.5,2024,6,28,0.02
31.5,34.5,2024,6,28,0.01
31.5,35.5,2024,6,28,0.01
32.5,34.5,2024,6,28,0.01
32.5,35.5,2024,6,28,0.01
29.5,34.5,2024,6,29,0.02
29.5,35.5,2024,6,29,0.02
30.5,34.5,2024,6,29,0.01
30.5,35.5,2024,6,29,0.01
31.5,34.5,2024,6,29,0.01
31.5,35.5,2024,6,29,0.01
32.5,34.5,2024,6,29,0.01
32.5,35.5,2024,6,29,0.01
